1.4941E+18,Ukraine says the DDOS attacks on it’s networks share infrastructure with the attacks last month that defaced government websites and planted wiping code. Calls the current situation “unprecedented.” https://t.co/0VP0mLGUeI,
1.4941E+18,Biden has set us up for disaster by giving Russia control of our oil supply. My uncle was a B-17 Captain in WWII.  His last mission was to bomb an oil refinery to prevent Hitler from getting fuel.  Russia just has to stop providing oil and won't have to bomb our refineries.,
1.4941E+18,"@leandroruschel Acho que é desculpa que o Fachin tá arrumando pra justificar a vitória do Bolsonaro nas urnas que vai acontecer.\nFoi porque o novo amigo do Bolsonaro, o Putin, deu uma força 😁 https://t.co/s6bEEH75uc",
1.4941E+18,"Keep in mind, Jesse Watters at ⁦@FoxNews⁩ still says all this Russia/Ukraine military buildup is completely made up by Biden. 🤦🏻\n\nUS says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/LNVbDCIDWf",
1.4941E+18,Why does your whole body feeel like it’s under attack when you’re menstruating,
1.4941E+18,@ezralevant Russia,
1.4941E+18,WHAT WAS THE REASON TO ATTACK US LIKE THAT 💀💀💀💀 https://t.co/VzC3uoEnk4,
1.4941E+18,https://t.co/IfYxlv3dyx,
1.4941E+18,Why did Trump sell out America to Putin?\nBecause Putin carried half a billion dollars of Trump loans\n\nWhy did Trump sell out America to Saudis?\nBecause Saudis carried a quarter of a billion dollars of Trump debt\n\nWhy did Trump sell out Kurds?\nBecause Turkey carried $100M of Trump https://t.co/Vd6LJRE93h https://t.co/gVj15rVAPW,
1.4941E+18,"@Adelaid46862895 @Yinala_lamanzi @Li_Luxury @BonoloMaphutha The unfortunate part, the one in the relationship will not see it that way. To her this will be an attack. Probably, the guy even apologized for writing this text to her. Because probably the lady is so self absorbed and self centered that she even missed the point. Yho! amachery",
1.4941E+18,"HOT TOPICS: For the second time in three years, drama queen in country form Ukraine disqualifies their top 5-bound representative citing nonsensical reasons. Is the allergic-to-flopping nation terrified of having to host the Eurovision every other year? #Eurovision #Ukraine https://t.co/YWVAyoIUvv",
1.4941E+18,Feds say Oath Keepers plot went beyond Jan. 6 attack on Capitol\n https://t.co/luTraAkikv,
1.4941E+18,@CBCOlivia Strange days I agree with Jagmeet.\nOther than his attack of police for hugging.,
1.4941E+18,@JuliaDavisNews @TrueFactsStated I hope it gives Russian people a new idea to protest Putin.,
1.4941E+18,"By the way, today is 4 years since Pastor Khomchenko's funeral. Here is this brave man praying for Ukraine in Donetsk amid Russian occupation in 2014. Just days before they threw him into a torture chamber. https://t.co/Ka88x4Fi4e",
1.4941E+18,"Cheering News as Military Airstrikes neutralized the notorious gang leader, Dogo Umaru, &amp; his boys who few days back mastermind the killing of Jibia DPO &amp; others in an attack on Magami town in Jibia LGA, Katsina State. \n\nKeep on raining 🔥 on terrorists from the sky, MopDemAll",
1.4941E+18,“You can’t demand from dirt for it to not be dirt” - Anton Chekhov. \n\nUsing the Olympics as an instrument in dirty politics with arbitrary rules to punish Russia &amp; a number of other countries has gone on long enough. We’re long overdue for alternative institutions &amp; competitions. https://t.co/rcvuUBHloo,
1.4941E+18,"The US is way behind actors like Russia, China, Turkey, Iran, and Pakistan in Central Asian engagement. My advice is for the US to work with Turkey in the region. Here's an article I wrote a year ago about this topic. 👇\n\nhttps://t.co/mbQ0W54Tfs",
1.4941E+18,Mi-28N attack helicopters in Belgorod. https://t.co/miIvkeH4mG,
1.4941E+18,"@TBS03758315 @JonathanTurley They accused Trump of having extremely stupid people attack Congress, and they didn't do that. They accused Trump of tax fraud, and they didn't do that. They accused Trump of losing 3 million jobs, and they didn't do that.",
1.4941E+18,I'm psyched to be back on Narativ. Check out expert analysis of Russia-Ukraine from geopolitical expert @mhmck - and a deep dive on the facts behind John Durham's investigation of potential fraud against the FBI. https://t.co/Awp2yOhcJD,
1.4941E+18,Oooo borderline panic attack before I go and hang out with my book club girlies 🤪,
1.4941E+18,"At this point, anyone declaring the west as the aggressor throwing away diplomacy is absolutely mentally handicapped. There is no reasonable logic to conclude that Russia - after invading, continued incursions, continued threats to Ukraine, and rejection of talks is the victim. https://t.co/gwxlnOlaDp",
1.4941E+18,"No surprise. While Russia claimed it was withdrawing troops, western security officials have been warning for days that Moscow is just shifting troops around - a normal practice since last spring https://t.co/ZzUMTFUCRK",
1.4941E+18,PIPINÓQUIO???a grande mídia torcia para o conflito se intensificar com a ida de bolsonaro a Rússia! Tanto que a matéria da esquerda era que : BOLSONARO visita a Rússia no dia de um eminente invasão! MAIS foi o contrário! As tropas recuarao! VCS Provarão  do próprio veneno! https://t.co/aDqclXYJ3n,
1.4941E+18,"Só ouviu de Putin um “obrigado”. A retirada (de parte) de tropas russas  deve-se ao fato da retirada de tropas da OTAN de Kiev, o mundo sabe disso. https://t.co/nZyD4u2ljf",
1.4941E+18,"We all stand strong with Ukraine on its sovereignty, independence, territorial integrity and freedom to choose its destiny.\n\nToday, we celebrate the #DayOfUnity!\n\n#StandWithUkraine 🇵🇱🤝🇺🇦 https://t.co/cnGnwfIlkf",
1.4941E+18,"Yoo-hoo, Mr. Putin. Why are you building that bridge? \n\nEveryone knows that’s not the way back to Moscow. \n\nSilly man. 😎",
1.4941E+18,"the European Parliament has now officially approved (598 for, 55 against, 41 abstentions) the 1.2 billion euro macro-financial assistance package for #Ukraine. the hope is that the first disbursement can happen in early March.",
1.4941E+18,"U.S. says Russia's claims of troop withdrawal were ""false"" https://t.co/lWlJVQBUjb",
1.4941E+18,@YYCCowboy Definitely don't have a heart attack around a Conservative Premier. Because they're very likely to be an idiot🙄,
1.4941E+18,F@ck Putin 🤡 #UnitedWithUkraine,
1.4941E+18,"My great friend Kateryna Yuschenko, former first lady of #Ukraine, headlining at our @RFKHumanRights and @NizamiGanjaviIC event today. I am so grateful for her leadership and bravery in speaking truth to power. https://t.co/fLejKKG2u6",
1.4941E+18,@Tbabbinaticos como e que a Ukrania pode ameacar a russia? como e que a Ukrania com meia duzia de militares pode ameacar uma das maiores potencias militares do mundo?isso e quase como dizer que o panama ameaca o usa,
1.4941E+18,"O @JoaquinTeixeira, nosso correspondente oficial na Rússia, acaba de confirmar que dentro de alguns minutos estará saindo uma motoneveciata em agradecimento ao nosso Presidente @jairbolsonaro pela paz mundial. #BolsonaroEvitouAGuerra https://t.co/rtMf4HX0L3",
1.4941E+18,"- Я тут от рождения.\n- Ну так ви вмієте розмовляти українською.\n- Вы хотите заставить меня разговаривать по-\n   укрАнски? Это дискриминация.\n- Ви порушуєте мої права, як громадянки України\n і порушуєте закон про функціонування  Державної мови в сфері обслуговування.👇",
1.4941E+18,"Pouca gente sabe, mas Putin ofereceu ajuda à @dilmabr  para impedir o golpe de 2016. Em seu livro, Paulo Henrique Amorim revela que testemunhas no Kremlin ouviram o líder russo perguntar se Dilma ""realmente acreditava em democracia"", \nSegue...",
1.4941E+18,Several Sydney beaches close after first fatal shark attack in decades:  https://t.co/QB5UMvVBDT,
1.4941E+18,"A high-volume cyberattack that temporarily blocked access to the websites of Ukrainian defense agencies and banks on Tuesday was ""the largest [such attack] in the history of Ukraine,"" according to a government minister https://t.co/qk30s2dD7P",
1.4941E+18,@Swirftyy IMO gauntlets DONT ATTACK ME I JUST SEE IT EASY TO MASTER (Petra main),
1.4941E+18,Stephen Colbert on Putin and Ukraine: ‘Probably smart not to trust Vlad on this one’ https://t.co/gzxjGo96pw,
1.4941E+18,@mandrzeje He gave Haney a pretty good fight and that was less than a year ago. I think he will turn old overnight but this is a great price on him -- my only concern is the scoring in Russia.,
1.4941E+18,"Już dziś o 16.30 na antenie TVP Info startuje nowy program – „Rosyjska agresja na Ukrainę”. Będzie on emitowany codziennie trzy razy na dobę – o godz. 12.30, 16.30 i 23.55\n#wieszwięcej #Ukraina\nhttps://t.co/Gfr0EsZuGl",
1.4941E+18,On the ground in Ukraine on 'invasion day' &amp; Trudeau's Martial law (w/ G... https://t.co/duUFSvSpDT via @YouTube,
1.4941E+18,"I'd agree. I think it has worked really well, forcing Russia to go through its playbook with a series of what become in effect damp squibs.\n\nThe Russian playbook requires each stage to enable the next. That enabling isn't happening. So the plan isn't working as it should. https://t.co/Nf0kzlTROm",
1.4941E+18,"So the outlines of Russian strategy are appearing. State Investigation Committee today opened criminal case re mass graves in Luhansk + Donetsk. It looks like it will be genocide, genocide, genocide, folks — as a way of turning Russians against Ukraine\nhttps://t.co/tYkQYqGbdf",
1.4941E+18,"Alegação de que Rússia estaria retirando tropas da fronteira é falsa, diz um integrante do governo dos EUA sem se identificar. Já rolaram vários alertas semelhantes, inclusive sobre a data da invasão, que não se confirmaram",
1.4941E+18,Ambassadors of several European countries in India with Ukraine's Envoy Igor Polikha on Wednesday as part of ‘Day of Unity’ to show solidarity #UkraineCrisis @MFA_Ukraine https://t.co/ATQXLHJAOw,
1.4941E+18,Deploy PRashford so he can ruin the attack!! https://t.co/K8yNI8cvuf,
1.4941E+18,"In Russia, it is illegal to tell kids that gay people exist.",
1.4941E+18,US official: Russia adds 7K more troops near Ukraine border via ⁦@AamerISmad⁩  https://t.co/2vaxppojxl,
1.4941E+18,"Thread on Russia’s bigger strategic play in Africa, probably designed to really put the squeeze on Europe 👇🏻 https://t.co/w9Ejf2liG6",
1.4941E+18,Framed and demonised by the tyrannical Zionist Deep State. This entity always needs an imaginary 'threat' and 'enemy' in order to justify its criminal agenda. COVID and Russia have become the new 'threats' and 'enemies' now. https://t.co/4uw8po2m6z,
1.4941E+18,Speaking of Vladimir Putin. https://t.co/I3WPziuifb,
1.4941E+18,"@covie_93 Why is Russia competing anyhow? They lie, cheat, and try to invade other countries.",
1.4941E+18,Boxing legend and Kyiv mayor Vitali Klitschko weighs in on Ukraine-Russia crisis. https://t.co/nRS0y242ny,
1.4941E+18,#J202 US official: Russia adds 7K more troops near Ukraine border (from @AP) https://t.co/jLAJQg8v5S,
1.4941E+18,"@Mamoxn And even though #ZanuPFMustGo, I think the attack on Dr Khuphe is now tribal!",
1.4941E+18,He'll just apologize and then have Putin on his podcast..its all good. https://t.co/N5YpHojDAt,
1.4941E+18,@ReutersLatam Jajaja ese Putin se las volvió a aplicar...,
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback - CNNPolitics https://t.co/aIPjwL7PZR",
1.4941E+18,@KUUKash Actually Russia is the Pussy and so is Putin.  Just sayin..,
1.4941E+18,Whats going on in Russia \nCheck out user7269289941732's video! #TikTok https://t.co/q2QQ4yooPh,
1.4941E+18,@gojoe_joe @GDThor1 @Ldogls @kristyshl @zazzybritches @Cha51brolll19 @CartistNy @blue_yarn @KeepsAtIt @62WalterP @HollyHuntley3 @southpawgram @CunningSq16 @BlueSwede2000 @Ezim79 @moriartydg @HondoResists @McGeezer70 @BernadetteNTF @CirclesSpinning @RockyMtnView @MairScott3 @poppij @keriRN @politiolyc @RegVickers @vaato5455 @Helen504 @bettypge69 @ldog562 @MFrance923 @MarciaBunney @doug_in_nc @impinkestgirl @painterofcolors @StaryStaryNlght @sugar1420 @TilghmanChris @tRick_the_only @yoly54128913 @OklahomaPatrio1 @GreatTammie @BonJS0370 @blues679 @MusicIsTheory @TJNugent520 @patricia_millin @BlueWave_resist This is your Capitol under attack by fellow Americans. No commentary necessary. 🧐https://t.co/lGSEupqUc7,
1.4941E+18,Putin-Francis long table memes: This one is best. https://t.co/xUmTfI7vcJ,
1.4941E+18,Agora Putin dorme tranquilo!!!😂😂😂 https://t.co/c3KeUhGNZJ,
1.4941E+18,From Gerhard Schröder to Tony Blair -- and too many U.S. politicians like Ed Royce -- former officials have cashed in by repping dictators and their proxies.\n\nEnough is enough. A good and important piece from @cjcmichel and @BLSchmitt:\n\nhttps://t.co/TJitZ1HREP @ForeignPolicy,
1.4941E+18,"Estou orgulhosa do Presidentaço Bolsonaro! \nGostaram do encontro dele com Putin, seu discurso, e da entrevista que cedeu ao ""Os Pingos"" na madrugada russa?\n#BolsonaroOrgulhoDoBrasil 🇧🇷",
1.4941E+18,@FTFonFS1 @Chris_Broussard I like it and @Chris_Broussard you’re right about Wildes and Nick using the list to attack each other putting Mac and Trevor there,
1.4941E+18,"Bandits Attack Kaduna Community, Kidnap 22, Injure Four | Sahara Reporters https://t.co/IZmmeREj8i https://t.co/yAmx5dSPl0",
1.4941E+18,"9 years ago #Today, one of the most spectacular meteors of the recorded history exploded over Chelyabinsk, Russia [read more: https://t.co/WSkTK987jS https://t.co/VWzdG9GkoY",
1.4941E+18,@VviewSsonicMair Is that the latest advice from Biden to Putin or is that From Russia with Love,
1.4941E+18,@agfan98 @brianstelter Russia investigation was never a hoax. Never. https://t.co/Kt2Oxdo66U,
1.4941E+18,INTERPOL's Director of Cybercrime spoke at AntiFraud conference in Russia this week. His visit to Moscow aims to strengthen collaboration with the member country to counter #cybercrime. He also met Russia's Ministry of Foreign Affairs to discuss new UN Convention on cybercrime. https://t.co/4r6aH0Mbdx,
1.4941E+18,"Dos mesmos membros tira a máscara coloca a máscara,toma vacina q salva vidas,só uma dose basta.Não! Tome a 2 / 3 ... .Lockdown!fica em casa a economia vem depois. Abre... Não!outro Lockdown temos outra variante. As urnas são 100% seguras.Não! A Rússia é ameaça ao nosso sistema. https://t.co/VKp0bd1i8g",
1.4941E+18,Biden’s inflation started long before Putin started threatening Ukraine. https://t.co/FYIPxhUVl3,
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\n\nhttps://t.co/nLum0mrEBe",
1.4941E+18,"@EnergyEntity @JChurchRadio @LueElizondo Yeah, after 70+ years of covering up the government is now flipping its narrative when there’s always Russia and China to focus on. https://t.co/eJIOPSpPkD",
1.4941E+18,"Earth-shattering news, MSM is silent:\n~CA goes dictatorial Martial Law\n~DJT was RIGHT, Hillary/Dems were the ones who colluded w/ Russia\n~Spying on oppo w/c caused Nixon to resign is now a ""meh""\n~Spying on a sitting President [Trump] is now a nothing burger\n~Fauci still employed. https://t.co/HXvQCpBa1A",
1.4941E+18,"@sins1772 Attack on Titan fue el 1er anime que vi de manera seria, o sea desde el principio y le seguí la pista conforme iba saliendo nuevo material.\nAntes de ese veía de manera irregular y sin ningún orden Beyblade, Pokemon, Digimon, Hamtaro, conforme lo fueran sacando en la TV",
1.4941E+18,@ZoneArchives @OzKaterji Some leftists were so fixated on blaming all the world’s problems on the west that they embraced.Milosevic.\n\nMuch as they are embrassing Putin.,
1.4941E+18,@prettybaddie27 @crusheduproses @SinekhayaNazo Ури? thats the first time im hearing this name and i live in russia for many years,
1.4941E+18,"@JushP1 @EndGameWW3 0%, there will be a Munich Agreement deal coming the west will@do what the west does and cave. From there a year or 2 down the road Ukraine won’t exist. \n\nHistory always repeats itself",
1.4941E+18,Χασκογελαει ειρωνικά σαν βλάκας ο Γερμανός όταν τον ξεφτιλίζει ο Βλαδίμηρος αναφέροντας τον βομβαρδισμό του Βελιγραδίου που κάποιοι επιλέγουν να ξεχνούν.\n#NATO #Ukraine \n https://t.co/wKs7ZdegiE,
1.4941E+18,Trump Russia hoax was a diversion from Clinton campaign's 'real wrongdoing' https://t.co/I8lQntfbmS #FoxNews,
1.4941E+18,@AFP De novo esse velho falando que a Rússia vai invadir a Ucrânia.,
1.4941E+18,US official: Russia adds 7K more troops near Ukraine border (from @AP) https://t.co/AihoFgmWli,
1.4941E+18,"@tatunotoco O que falam de Putin é pura ignorância mesmo, Comunista? Quase nem existe mais esse povo.",
1.4941E+18,Nessun tavolo di lunghezza spropositata tra la delegazione brasiliana in visita a Mosca e la presidenza russa. Putin accoglie Bolsonaro alla vecchia maniera. https://t.co/FJ1ikWMTpb,
1.4941E+18,@slowdiagonal any time I hear peoples opinions on this I feel absolutely insane. If it’s 74 degrees in my house I feel rich and luxurious. If it was 82 degrees I would have a panic attack and pass out from dehydration,
1.4941E+18,@CNNBrasil @caiojunqueiraf Esses crápulas querem tumultuar o país.  Juiz fica calado. Age nos autos.  Cara vem falar que hackers da Rússia querem perturbar. Arrego. Ministros de Lula não poderia ser diferente,
1.4941E+18,"Secondly, I take a dim view of Westerners who repeat #Kremlin #propaganda or sympathize with #Putin . I respect their right to free expression, even in support of a dictatorship, but I can't respect them e.g. #Corbyn , #Abbott , #TuckerCarlson , Stop The War, Code Pink, etc.\n\n2/2",
1.4941E+18,"as russia threatens to invade ukraine and the republicans attempt to destroy our democracy, nbc is reporting on masks and bob sagat's family suing to keep maintain their privacy. the media is complicit in jan. 6, 2021.",
1.4941E+18,CNN تنقل عن مسؤول أمريكي كبير أن السعوديون يقاومون أي تغيير في الإنتاج لإلتزامهم بإتفاق #أوبك 🇸🇦\n\nhttps://t.co/KBYDipuoYi,
1.4941E+18,This is why Putin puppet DJT said NATO was obsolete and wanted to get US out. https://t.co/KnmGMrcmYb,
1.4941E+18,"With respect to the #Russia - #Ukraine public discourse, particularly on Twitter, I have the following thoughts:\n\nFirstly, I am deeply appreciative of private #Russian citizens, especially resident #Russians , who engage with Westerners in good faith, as Russia is not free.\n\n1/2",
1.4941E+18,"Este cara aqui - Pedro, o Grande (1672-1725) - foi o primeiro imperador da Rússia e grande expoente do expansionismo russo.\n\nSua biografia escrita por Robert K Massie - mil páginas que fazem Game of Thrones parecer Cinderela - é material obrigatório e imperdível sobre este país. https://t.co/SwBxPOO20U",
1.4941E+18,"Todo mundo sabe que Bolsonaro é INCAPAZ de levar paz a qualquer lugar do mundo. E a ida à Rússia confirma isso: ao que tudo indica, o presidente genocida viajou para garantir o suprimento de agrotóxicos, já que um quarto desses venenos que chegam ao Brasil vem do país russo.",
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback - CNN Politics https://t.co/Q4QoyDGI3l",
1.4941E+18,"If Russian President Putin has decided against invading Ukraine, it's likely because the U.S. and its allies have made the costs too high. https://t.co/0TXUueYNxv",
1.4941E+18,"@MrKRudd Mr Rudd's views fit within global geopolitical contours that emerged while the anglosphere ran two decades of disastrous military campaigns to force their democratic ideals onto disinterested peoples, and failed.\n\nNow its the China/Russia chapter.\n#COVID19\nhttps://t.co/2UH8mh9j56",
1.4941E+18,The ONLY ones who colluded with Russia from 2016 till today are Democrats. \n\nDementia Man has been simping for Putin for months.,
1.4941E+18,Japan stocks set for muted start as investors monitor Ukraine situation https://t.co/TM3CrLe26w,
1.4941E+18,Get Russia’s dirty money out of London immediately.,
1.4941E+18,@ColetteMandin @Paulatics Are you at the site of the protest? My guess is no. You are watching CBC. We might as well get your take on the Ukraine situation as well.... From Alberta....  🤦‍♂️,
1.4941E+18,Japan stocks set for muted start as investors monitor Ukraine situation https://t.co/8k1ogHPQCM,
1.4941E+18,Liza Sladenkaya from #Ukraine ❤️‍🔥❤️‍🔥 - 3rd collection\nThe rate : 98/100\n#respectmysize #beautyisdiversity #allsizesarebeautiful #allbodiesaregoodbodies #bodypositivity #curvygirlscan #beautynotflaws #nudeinnature #nudeinpublic #freeyourself #freethebody #loveyourself #love https://t.co/RhfCMupb38,
1.4941E+18,@RepMcCaul @POTUS @WHgov 🤔🤔🤔\n\nhttps://t.co/pe2Zu7uwnv,
1.4941E+18,The S&amp;P 500 closed flat after volatile trading Wednesday as investors surveyed the latest update from the Fed and the status of Russia’s military build-up near Ukraine.\n\nThe Dow fell 0.16%. \nThe S&amp;P 500 rose 0.09%. \nThe Nasdaq was down 0.11%. \nhttps://t.co/sYC5XmnnyO https://t.co/cnmwhj3x0t,
1.4941E+18,Olaf Scholz: 5 km de distância de Putin\n\nNão fez o PCR pra não ceder o DNA pros russos https://t.co/GkQboCRE6B,
1.4941E+18,RIP to the poor victim but I hope they don't go after the shark that carried out the attack in Sydney. We humans are causing disturbance to these amazing creatures and invading their world. They just want to be left alone so that they can hunt for their food in peace.,
1.4941E+18,#JohnsonOut_23\nFacts from @BylineTimes \n\nhttps://t.co/WjhAIfRdD4,
1.4941E+18,"@30RoE @SchmidtSiggy @adamscrabble Who is going to buy your assets?China, Saudi, UAE, Qatar, Russia, India, Switzerland? Basically ur depreciating market value of ur own assets in exchange to own Indian assets. \n\nOh nevermind U don’t know fuck about what ur taking &amp;now on ur favorite penis subject like a juvenile.",
1.4941E+18,@27khv They need some or other reason to impose sanctions on russia.,
1.4941E+18,Sarah Smith is still bound by the BBC charter. Just because she's off to the USA she shouldn't be allowed to traduce supporters of independence in the way she has. We did warn folk that the 'Vile Cybernat' attack was being resurrected by Unionists though. https://t.co/9cn8EIdCuP,
1.4941E+18,@20thgrader So what about the bridge Russian soldiers building connecting Belarus with Ukraine.  Ukraine needs to now blow it up there side of it. This is how Russia is gonna sneak into Kyiv. Just saying,
1.4941E+18,"@Snowden Only the ones that bounce between multiple governmental agencies stealing documents and then ""leaking them"" prior to fleeing to Russia.",
1.4941E+18,@ianbremmer @RoryStewartUK Perhaps Israel has figured out who has been siphoning money to the middle east to attack their country. And it's not Russia!,
1.4941E+18,".@newscomauHQ: Sydney’s first deadly shark attack in more than 60 years has made international headlines, with the world reacting to the horrific situation.\n\nhttps://t.co/4MLzYiM6CB\n\n@nytimes:\nhttps://t.co/6jZqmp18iD",
1.4941E+18,US Intel Warns Russia-Sponsored Hackers Targeting Defense Dept. | https://t.co/IHZPYdDRfd https://t.co/sAjW1biVj3 via @Newsmax,
1.4941E+18,Texting through an insurrection\n\nThousands of frantic text messages that might have otherwise been lost to history are now key to piecing together a picture of the events surrounding the Jan. 6 attack. https://t.co/qmiOlBWnre,
1.4941E+18,В Украине намолотили более 60 млн тонн зерна https://t.co/pUvLRf8AuQ,
1.4941E+18,this Ukraine/Russia issue 👀,
1.4941E+18,Na Placu Solidarności i pod Konsulatem Generalnym Federacji Rosyjskiej mieszkańcy naszego miasta demonstrowali przeciwko groźbie rosyjskiej agresji na Ukrainę. Przesyłamy wyrazy wsparcia naszym sąsiadom! ✌️🇺🇦 #StandWithUkraine #gdansk #bądźmyrazem\n📸 @karolstanczak https://t.co/NRHDG6nWmm,
1.4941E+18,From the Archives: A bronze Corinthian helmet has been discovered in the burial of several 5th-century B.C. Greek warriors in southwestern Russia.\n\nhttps://t.co/eJ0FAbe6BZ https://t.co/IzkiqB47Nk,
1.4941E+18,Bolsonaro chega na Rússia para intermediar a paz. https://t.co/ZakUhutoEd,
1.4941E+18,"The fact remains that both the government and the Clinton campaign’s operatives targeted Trump, monitoring communications in an effort to investigate allegations of Russia “collusion” and bring down a president.\nhttps://t.co/NNf9oNgk6r",
1.4941E+18,"@Biakicis Pera, to confuso, sou gado anticomunista. Devo trocar minhas bandeiras dos EUA pelas da Rússia?",
1.4941E+18,"@nicolasmorasok Nos regaló un documental s/ Trudeau, viene uno s/Putin, o sea que se va a poner muy interesante. Es bueno que alguien le quite la máscara a toda esta gentuza que nos desgobierna. Sería bueno saber sobre Maduro, Chávez y los Castro, que de víctimas nadie los saca.",
1.4941E+18,@Jambock67 Mas esses caras são muito burros !\nOu pensam que o PR é ! \nDar a entender que o PR foi pra Rússia pra hackear o sistema do TSE de lá ?? 🤦🙄\nNem o Lula seria capaz de tamanha burrada  !!,
1.4941E+18,I can't believe Russia lied about something.,
1.4941E+18,Bolso and Putin today in Moscow...\n\nWhat war threat??\nAwwww!! I love Happy endings. 🤣🤠😂 https://t.co/56aiaAtNrr,
1.4941E+18,"@JuanjoCotilla @AnabelPantoja00 No, no, I'm from Ukraine, but I like Albania and Kosovo, but I'm still a fan, she's amazing 😭",
1.4941E+18,Russia’s official embassy page memeing the Ukraine invasion. We live in a simulation. https://t.co/ubWKHy3bBW,
1.4941E+18,NATO to draw up plans for new combat units in central and southeastern Europe in response to Russian activities in around Ukraine.,
1.4941E+18,US official: Russia adds 7K more troops near Ukraine border (from @AP) https://t.co/XNn6vQDKXv,
1.4941E+18,Bolsonaro vira meme após homenagem a soldados comunistas na Rússia; veja https://t.co/C4iiihvV4J,
1.4941E+18,@JudiciaryGOP Every Russia collusion story turned out to be right. You’re constituents are not as dumb as you think they are.,
1.4941E+18,@BolsoPatriota22 Putin:\nMeu camarada!!\nOrloff ou Smirnoff ou strogonoff??,
1.4941E+18,"⁦@KremlinRussia_E⁩.  If you want to de-escalate you must draw down troops, not increase them.  🙃Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/x8nd9ZU8rf",
1.4941E+18,That. Is. Awesome. #Putin #Ukraine https://t.co/VqK31N6rpy,
1.4941E+18,"Northstars coast to  a 70-50 victory over the WWPS Pirates in opening round of the MCT to avenge early season loss. Q McMillan with 20 points, J.P Dickerson with 18 led the Stars’ attack. Next up is HHW Hornets Friday at 5:30 pm at The Galaxy 🏀💫",
1.4941E+18,Bolsonaro fue a Rusia a llevarle a Putin los saludos del próximo presidente de Brasil. https://t.co/usffw5RX4q,
1.4941E+18,I did not see this one coming...not at all.\nSomeone please sell South Africa...to Russia...for R30 because yehheni webantu!!!! https://t.co/qOLt7KhcIE,
1.4941E+18,https://t.co/kbVINeNzPF We all new this. Shameless #MSM #lowlifewannabes #ClintonCrimeFamily #BidenCrimeFamily,
1.4941E+18,"BREAKING: Russia has added as many as 7,000 troops near the Ukraine border in recent days, contrary to claims by President Vladimir Putin that troops would be pulled back from the region, according to a senior Biden administration official. https://t.co/sDi8v9Q6Of",
1.4941E+18,"@cookie5169 @CMcIntire8 @seanhannity Ask yourself why the left wing media for 3 years Russia Russia and then all of a sudden not a peep, nothing",
1.4941E+18,"مسکو نه تنها از مرزهای اوکراین عقب نشینی نکرد بلکه هفت هزار سرباز هم اضافه کرد، پوتین جهانی رو مچل کرده! #اوکراین US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback https://t.co/EkSIdqpA0I",
1.4941E+18,"How many Russians were invited to the Trump White House?\n\nWe all know about Trump-Russia. Mike Flynn, was forced to resign after lying to former VP Pence about the the telephone conversation between him and the Russian ambassador.\n\nUnder Biden, NATO is strong again.\n\n#DemVoice1 https://t.co/7uNihtAGcF",
1.4941E+18,Currently we are watching National Conservatism emerge as an illiberal group determined to bring Putin and Orban style illiberalism and authoritarianism to the United States.\n\nThis is capitalizing off MAGA and the promise to rewind time.\n\n16/ https://t.co/sKCiMeYE2V,
1.4941E+18,"Ataque russo pode ocorrer a partir de falso pretexto, afirma Jen Psaki.\n\nA porta-voz da Casa Branca, Jen Psaki, afirmou que a Rússia pode usar falsas acusações em busca de um pretexto para atacar a Ucrânia.\nhttps://t.co/S7t4xq6LjD https://t.co/2IlJowmgew",
1.4941E+18,Con el retiro de tropas Putin dejó a Biden como el Chigūire Mayor.,
1.4941E+18,"The New York Times has written 13,569 stories about Trump and Russia.\n \nThe Washington Post: 21,636.\n \nHow many have they written about Clinton-funded spying of Trump? ZERO.",
1.4941E+18,For “Russia will invade Ukraine on the 16th!!!!” There doesn’t seem to be a lot of coverage of this new war that’s just started. https://t.co/DVm7S2IXCO,
1.4941E+18,@digitalocean please don’t send me emails that start off with “canceled:”. Good way to cause a heart attack,
1.4941E+18,@blvckchxrry Demon Slayer o Attack of Titan 😁,
1.4941E+18,@agfan98 @brianstelter https://t.co/nCdiaGOF0I,
1.4941E+18,"@unusual_whales If you focus on Ukraine and Russia, you don’t focus on the Freedom Convoys, Canada or Australia",
1.4941E+18,The reason the US wants war in Ukraine is ultimately all about the dollar — RT World News https://t.co/5RFveEF3ME,
1.4941E+18,"Como los países de la OTAN no quieren mostrar el ridículo en que los está dejando Vladimir Putin, ahora que comenzó el retiro de equipo militar y soldados de varias regiones, dirán que Rusia se está invadiendo a sí misma😋\nSon Jalisco Zapata, si no gana la empata!!!",
1.4941E+18,@TransSplendor Fact check the Nazi grandfather\nIt’s true\nAnd not one of those sort of caught up nazis but a real one who was personally enriched by the extermination of real Jews in Ukraine \nIt’s a real bit of history which is a problematic connection to the guy who accuses us of being Nazis 🧐,
1.4941E+18,@Rdasarabias @Dantinhas Detalhe: ele nem tinha pisado na Rússia quando começou a retirada.\nAquele ali kkkk,
